Admin1Name,PeriodStartDate,PeriodEndDate,CountValue
KENTUCKY,3/22/1964,3/28/1964,683
KENTUCKY,3/29/1964,4/4/1964,1585
KENTUCKY,4/7/1964,4/13/1964,1908
KENTUCKY,4/12/1964,4/18/1964,869
KENTUCKY,4/19/1964,4/25/1964,1155
KENTUCKY,5/3/1964,5/9/1964,448
KENTUCKY,5/10/1964,5/16/1964,188
KENTUCKY,5/17/1964,5/23/1964,299
KENTUCKY,5/24/1964,5/30/1964,91
KENTUCKY,5/31/1964,6/6/1964,254
KENTUCKY,6/7/1964,6/13/1964,240
KENTUCKY,6/14/1964,6/20/1964,258
KENTUCKY,6/21/1964,6/27/1964,185
KENTUCKY,6/28/1964,7/4/1964,17
KENTUCKY,7/5/1964,7/11/1964,35
KENTUCKY,7/12/1964,7/18/1964,15
KENTUCKY,7/19/1964,7/25/1964,117
KENTUCKY,7/26/1964,8/1/1964,31
KENTUCKY,8/2/1964,8/8/1964,11
KENTUCKY,8/9/1964,8/15/1964,5
KENTUCKY,8/16/1964,8/22/1964,7
KENTUCKY,8/23/1964,8/29/1964,11
KENTUCKY,8/28/1964,9/3/1964,7
KENTUCKY,9/6/1964,9/12/1964,9
KENTUCKY,9/13/1964,9/19/1964,1
KENTUCKY,9/20/1964,9/26/1964,3
KENTUCKY,9/27/1964,10/3/1964,1
KENTUCKY,10/4/1964,10/10/1964,4
KENTUCKY,10/11/1964,10/17/1964,105
KENTUCKY,10/18/1964,10/24/1964,3
KENTUCKY,10/25/1964,10/31/1964,10
KENTUCKY,11/1/1964,11/7/1964,49
KENTUCKY,11/8/1964,11/14/1964,8
KENTUCKY,11/15/1964,11/21/1964,44
KENTUCKY,11/22/1964,11/28/1964,1
KENTUCKY,11/29/1964,12/5/1964,70
KENTUCKY,12/6/1964,12/12/1964,65
KENTUCKY,12/13/1964,12/19/1964,7
KENTUCKY,12/20/1964,12/26/1964,12
KENTUCKY,1/3/1965,1/9/1965,6
KENTUCKY,1/10/1965,1/16/1965,4
KENTUCKY,1/17/1965,1/23/1965,49
KENTUCKY,1/24/1965,1/30/1965,25
KENTUCKY,1/31/1965,2/6/1965,59
KENTUCKY,2/7/1965,2/13/1965,13
KENTUCKY,2/14/1965,2/20/1965,15
KENTUCKY,2/21/1965,2/27/1965,96
KENTUCKY,2/28/1965,3/6/1965,6
KENTUCKY,3/7/1965,3/13/1965,104
KENTUCKY,3/14/1965,3/20/1965,170
KENTUCKY,3/21/1965,3/27/1965,225
KENTUCKY,3/28/1965,4/3/1965,6
KENTUCKY,4/4/1965,4/10/1965,175
KENTUCKY,4/11/1965,4/17/1965,23
KENTUCKY,4/18/1965,4/24/1965,892
KENTUCKY,4/25/1965,5/1/1965,110
KENTUCKY,5/2/1965,5/8/1965,20
KENTUCKY,5/9/1965,5/15/1965,69
KENTUCKY,5/16/1965,5/22/1965,33
KENTUCKY,5/23/1965,5/29/1965,55
KENTUCKY,5/30/1965,6/5/1965,74
KENTUCKY,6/6/1965,6/12/1965,20
KENTUCKY,6/13/1965,6/19/1965,36
KENTUCKY,6/20/1965,6/26/1965,21
KENTUCKY,6/27/1965,7/3/1965,13
KENTUCKY,7/4/1965,7/10/1965,52
KENTUCKY,7/11/1965,7/17/1965,13
KENTUCKY,7/18/1965,7/24/1965,8
KENTUCKY,7/25/1965,7/31/1965,6
KENTUCKY,8/1/1965,8/7/1965,5
KENTUCKY,8/8/1965,8/14/1965,2
KENTUCKY,8/15/1965,8/21/1965,2
KENTUCKY,8/22/1965,8/28/1965,15
KENTUCKY,9/5/1965,9/11/1965,34
KENTUCKY,9/12/1965,9/18/1965,22
KENTUCKY,9/19/1965,9/25/1965,93
KENTUCKY,9/26/1965,10/2/1965,12
KENTUCKY,10/10/1965,10/16/1965,104
KENTUCKY,10/17/1965,10/23/1965,24
KENTUCKY,10/24/1965,10/30/1965,14
KENTUCKY,10/31/1965,11/6/1965,103
KENTUCKY,11/7/1965,11/13/1965,28
KENTUCKY,11/14/1965,11/20/1965,124
KENTUCKY,11/21/1965,11/27/1965,27
KENTUCKY,11/28/1965,12/4/1965,185
KENTUCKY,12/5/1965,12/11/1965,278
KENTUCKY,12/12/1965,12/18/1965,186
KENTUCKY,12/19/1965,12/25/1965,37
KENTUCKY,12/26/1965,1/1/1966,109
KENTUCKY,1/2/1966,1/8/1966,68
KENTUCKY,1/9/1966,1/15/1966,214
KENTUCKY,1/16/1966,1/22/1966,211
KENTUCKY,1/23/1966,1/29/1966,337
KENTUCKY,1/30/1966,2/5/1966,506
KENTUCKY,2/6/1966,2/12/1966,436
KENTUCKY,2/13/1966,2/19/1966,95
KENTUCKY,2/20/1966,2/26/1966,409
KENTUCKY,2/27/1966,3/5/1966,307
KENTUCKY,3/6/1966,3/12/1966,141
KENTUCKY,3/13/1966,3/19/1966,151
KENTUCKY,3/20/1966,3/26/1966,315
KENTUCKY,3/27/1966,4/2/1966,201
KENTUCKY,4/3/1966,4/9/1966,167
KENTUCKY,4/10/1966,4/16/1966,132
KENTUCKY,4/17/1966,4/23/1966,212
KENTUCKY,4/24/1966,4/30/1966,77
KENTUCKY,5/1/1966,5/7/1966,106
KENTUCKY,5/8/1966,5/14/1966,91
KENTUCKY,5/15/1966,5/21/1966,60
KENTUCKY,5/22/1966,5/28/1966,88
KENTUCKY,5/29/1966,6/4/1966,29
KENTUCKY,6/5/1966,6/11/1966,105
KENTUCKY,6/12/1966,6/18/1966,51
KENTUCKY,6/19/1966,6/25/1966,15
KENTUCKY,6/26/1966,7/2/1966,24
KENTUCKY,7/3/1966,7/9/1966,5
KENTUCKY,7/10/1966,7/16/1966,100
KENTUCKY,7/17/1966,7/23/1966,6
KENTUCKY,7/24/1966,7/30/1966,2
KENTUCKY,7/31/1966,8/6/1966,4
KENTUCKY,8/7/1966,8/13/1966,28
KENTUCKY,8/21/1966,8/27/1966,1
KENTUCKY,8/28/1966,9/3/1966,5
KENTUCKY,9/4/1966,9/10/1966,2
KENTUCKY,9/11/1966,9/17/1966,7
KENTUCKY,9/18/1966,9/24/1966,3
KENTUCKY,9/25/1966,10/1/1966,20
KENTUCKY,10/2/1966,10/8/1966,1
KENTUCKY,10/9/1966,10/15/1966,4
KENTUCKY,10/23/1966,10/29/1966,9
KENTUCKY,10/30/1966,11/5/1966,9
KENTUCKY,11/13/1966,11/19/1966,19
KENTUCKY,11/20/1966,11/26/1966,4
KENTUCKY,11/27/1966,12/3/1966,32
KENTUCKY,12/11/1966,12/17/1966,18
KENTUCKY,12/18/1966,12/24/1966,17
KENTUCKY,12/25/1966,12/31/1966,8
KENTUCKY,1/1/1967,1/7/1967,25
KENTUCKY,1/8/1967,1/14/1967,8
KENTUCKY,1/15/1967,1/21/1967,32
KENTUCKY,1/22/1967,1/28/1967,21
KENTUCKY,1/29/1967,2/4/1967,272
KENTUCKY,2/5/1967,2/11/1967,12
KENTUCKY,2/12/1967,2/18/1967,186
KENTUCKY,2/19/1967,2/25/1967,242
KENTUCKY,2/26/1967,3/4/1967,48
KENTUCKY,3/5/1967,3/11/1967,37
KENTUCKY,3/12/1967,3/18/1967,54
KENTUCKY,3/19/1967,3/25/1967,72
KENTUCKY,3/26/1967,4/1/1967,10
KENTUCKY,4/2/1967,4/8/1967,25
KENTUCKY,4/9/1967,4/15/1967,20
KENTUCKY,4/16/1967,4/22/1967,11
KENTUCKY,4/23/1967,4/29/1967,39
KENTUCKY,4/30/1967,5/6/1967,8
KENTUCKY,5/7/1967,5/13/1967,19
KENTUCKY,5/14/1967,5/20/1967,9
KENTUCKY,5/21/1967,5/27/1967,21
KENTUCKY,5/28/1967,6/3/1967,14
KENTUCKY,6/4/1967,6/10/1967,33
KENTUCKY,6/11/1967,6/17/1967,25
KENTUCKY,6/18/1967,6/24/1967,60
KENTUCKY,6/25/1967,7/1/1967,22
KENTUCKY,7/2/1967,7/8/1967,11
KENTUCKY,7/9/1967,7/15/1967,2
KENTUCKY,7/16/1967,7/22/1967,9
KENTUCKY,7/23/1967,7/29/1967,17
KENTUCKY,8/6/1967,8/12/1967,1
KENTUCKY,8/13/1967,8/19/1967,2
KENTUCKY,8/20/1967,8/26/1967,3
KENTUCKY,9/3/1967,9/9/1967,4
KENTUCKY,9/10/1967,9/16/1967,6
KENTUCKY,9/17/1967,9/23/1967,6
KENTUCKY,10/1/1967,10/7/1967,3
KENTUCKY,10/8/1967,10/14/1967,5
KENTUCKY,10/15/1967,10/21/1967,51
KENTUCKY,10/29/1967,11/4/1967,8
KENTUCKY,11/5/1967,11/11/1967,3
KENTUCKY,11/12/1967,11/18/1967,12
KENTUCKY,11/19/1967,11/25/1967,7
KENTUCKY,11/26/1967,12/2/1967,2
KENTUCKY,12/3/1967,12/9/1967,2
KENTUCKY,12/10/1967,12/16/1967,2
KENTUCKY,12/17/1967,12/23/1967,1
KENTUCKY,12/24/1967,12/30/1967,4
KENTUCKY,12/31/1967,1/6/1968,2
KENTUCKY,1/7/1968,1/13/1968,3
KENTUCKY,1/14/1968,1/20/1968,1
KENTUCKY,1/21/1968,1/27/1968,4
KENTUCKY,1/28/1968,2/3/1968,1
KENTUCKY,2/4/1968,2/10/1968,6
KENTUCKY,2/11/1968,2/17/1968,10
KENTUCKY,2/18/1968,2/24/1968,14
KENTUCKY,2/25/1968,3/2/1968,3
KENTUCKY,3/10/1968,3/16/1968,3
KENTUCKY,3/17/1968,3/23/1968,1
KENTUCKY,3/24/1968,3/30/1968,19
KENTUCKY,3/31/1968,4/6/1968,5
KENTUCKY,4/7/1968,4/13/1968,19
KENTUCKY,4/14/1968,4/20/1968,1
KENTUCKY,4/21/1968,4/27/1968,2
KENTUCKY,4/28/1968,5/4/1968,3
KENTUCKY,5/5/1968,5/11/1968,1
KENTUCKY,5/12/1968,5/18/1968,10
KENTUCKY,5/19/1968,5/25/1968,4
KENTUCKY,5/26/1968,6/1/1968,1
KENTUCKY,6/2/1968,6/8/1968,4
KENTUCKY,6/9/1968,6/15/1968,1
KENTUCKY,6/16/1968,6/22/1968,1
KENTUCKY,6/23/1968,6/29/1968,2
KENTUCKY,7/7/1968,7/13/1968,2
KENTUCKY,7/14/1968,7/20/1968,3
KENTUCKY,7/21/1968,7/27/1968,3
KENTUCKY,7/28/1968,8/3/1968,4
KENTUCKY,9/1/1968,9/7/1968,1
KENTUCKY,10/13/1968,10/19/1968,3
KENTUCKY,12/8/1968,12/14/1968,3
KENTUCKY,12/15/1968,12/21/1968,1
KENTUCKY,1/12/1969,1/18/1969,2
KENTUCKY,1/19/1969,1/25/1969,4
KENTUCKY,2/9/1969,2/15/1969,1
KENTUCKY,2/16/1969,2/22/1969,1
KENTUCKY,3/16/1969,3/22/1969,1
KENTUCKY,3/23/1969,3/29/1969,1
KENTUCKY,3/30/1969,4/5/1969,1
KENTUCKY,4/6/1969,4/12/1969,1
KENTUCKY,4/20/1969,4/26/1969,6
KENTUCKY,4/27/1969,5/3/1969,1
KENTUCKY,5/4/1969,5/10/1969,1
KENTUCKY,5/11/1969,5/17/1969,7
KENTUCKY,5/18/1969,5/24/1969,3
KENTUCKY,5/25/1969,5/31/1969,4
KENTUCKY,6/1/1969,6/7/1969,4
KENTUCKY,6/8/1969,6/14/1969,3
KENTUCKY,6/15/1969,6/21/1969,8
KENTUCKY,6/29/1969,7/5/1969,1
KENTUCKY,7/13/1969,7/19/1969,1
KENTUCKY,7/27/1969,8/2/1969,1
KENTUCKY,8/3/1969,8/9/1969,1
KENTUCKY,8/10/1969,8/16/1969,1
KENTUCKY,9/7/1969,9/13/1969,2
KENTUCKY,9/21/1969,9/27/1969,1
KENTUCKY,11/16/1969,11/22/1969,2
KENTUCKY,11/30/1969,12/6/1969,3
KENTUCKY,12/7/1969,12/13/1969,5
KENTUCKY,1/4/1970,1/10/1970,8
KENTUCKY,1/11/1970,1/17/1970,20
KENTUCKY,1/18/1970,1/24/1970,20
KENTUCKY,1/25/1970,1/31/1970,2
KENTUCKY,2/8/1970,2/14/1970,6
KENTUCKY,2/15/1970,2/21/1970,2
KENTUCKY,2/22/1970,2/28/1970,7
KENTUCKY,3/1/1970,3/7/1970,3
KENTUCKY,3/8/1970,3/14/1970,17
KENTUCKY,3/15/1970,3/21/1970,10
KENTUCKY,3/22/1970,3/28/1970,9
KENTUCKY,3/29/1970,4/4/1970,4
KENTUCKY,4/5/1970,4/11/1970,30
KENTUCKY,4/12/1970,4/18/1970,39
KENTUCKY,4/19/1970,4/25/1970,7
KENTUCKY,4/26/1970,5/2/1970,26
KENTUCKY,5/3/1970,5/9/1970,105
KENTUCKY,5/10/1970,5/16/1970,24
KENTUCKY,5/17/1970,5/23/1970,5
KENTUCKY,5/24/1970,5/30/1970,25
KENTUCKY,5/31/1970,6/6/1970,10
KENTUCKY,6/7/1970,6/13/1970,45
KENTUCKY,6/14/1970,6/20/1970,31
KENTUCKY,6/21/1970,6/27/1970,75
KENTUCKY,6/28/1970,7/4/1970,25
KENTUCKY,7/5/1970,7/11/1970,60
KENTUCKY,7/12/1970,7/18/1970,31
KENTUCKY,7/19/1970,7/25/1970,41
KENTUCKY,7/26/1970,8/1/1970,3
KENTUCKY,8/2/1970,8/8/1970,27
KENTUCKY,8/9/1970,8/15/1970,27
KENTUCKY,8/16/1970,8/22/1970,4
KENTUCKY,8/23/1970,8/29/1970,4
KENTUCKY,8/30/1970,9/5/1970,2
KENTUCKY,9/6/1970,9/12/1970,1
KENTUCKY,9/13/1970,9/19/1970,8
KENTUCKY,9/20/1970,9/26/1970,8
KENTUCKY,9/27/1970,10/3/1970,10
KENTUCKY,10/4/1970,10/10/1970,14
KENTUCKY,10/11/1970,10/17/1970,3
KENTUCKY,10/18/1970,10/24/1970,3
KENTUCKY,10/25/1970,10/31/1970,1
KENTUCKY,11/8/1970,11/14/1970,38
KENTUCKY,11/15/1970,11/21/1970,13
KENTUCKY,11/22/1970,11/28/1970,10
KENTUCKY,11/29/1970,12/5/1970,10
KENTUCKY,12/6/1970,12/12/1970,113
KENTUCKY,12/13/1970,12/19/1970,46
KENTUCKY,12/20/1970,12/26/1970,8
KENTUCKY,12/27/1970,1/2/1971,30
KENTUCKY,1/3/1971,1/9/1971,226
KENTUCKY,1/10/1971,1/16/1971,12
KENTUCKY,1/17/1971,1/23/1971,77
KENTUCKY,1/24/1971,1/30/1971,53
KENTUCKY,2/7/1971,2/13/1971,183
KENTUCKY,2/28/1971,3/6/1971,71
KENTUCKY,3/7/1971,3/13/1971,102
KENTUCKY,3/14/1971,3/20/1971,198
KENTUCKY,3/21/1971,3/27/1971,123
KENTUCKY,3/28/1971,4/3/1971,273
KENTUCKY,4/4/1971,4/10/1971,380
KENTUCKY,4/11/1971,4/17/1971,159
KENTUCKY,4/18/1971,4/24/1971,267
KENTUCKY,4/25/1971,5/1/1971,130
KENTUCKY,5/2/1971,5/8/1971,92
KENTUCKY,5/9/1971,5/15/1971,293
KENTUCKY,5/16/1971,5/22/1971,83
KENTUCKY,5/23/1971,5/29/1971,292
KENTUCKY,5/30/1971,6/5/1971,65
KENTUCKY,6/6/1971,6/12/1971,94
KENTUCKY,6/13/1971,6/19/1971,139
KENTUCKY,6/20/1971,6/26/1971,43
KENTUCKY,6/27/1971,7/3/1971,13
KENTUCKY,7/4/1971,7/10/1971,8
KENTUCKY,7/11/1971,7/17/1971,45
KENTUCKY,7/18/1971,7/24/1971,23
KENTUCKY,7/25/1971,7/31/1971,8
KENTUCKY,8/1/1971,8/7/1971,5
KENTUCKY,8/8/1971,8/14/1971,6
KENTUCKY,8/15/1971,8/21/1971,8
KENTUCKY,8/22/1971,8/28/1971,5
KENTUCKY,8/29/1971,9/4/1971,5
KENTUCKY,9/5/1971,9/11/1971,3
KENTUCKY,9/12/1971,9/18/1971,3
KENTUCKY,9/19/1971,9/25/1971,13
KENTUCKY,9/26/1971,10/2/1971,18
KENTUCKY,10/3/1971,10/9/1971,3
KENTUCKY,10/18/1971,10/24/1971,15
KENTUCKY,10/24/1971,10/30/1971,10
KENTUCKY,10/31/1971,11/6/1971,1
KENTUCKY,11/14/1971,11/20/1971,2
KENTUCKY,11/21/1971,11/27/1971,4
KENTUCKY,11/28/1971,12/4/1971,2
KENTUCKY,12/5/1971,12/11/1971,6
KENTUCKY,12/12/1971,12/18/1971,1
KENTUCKY,12/19/1971,12/25/1971,17
KENTUCKY,1/3/1972,1/9/1972,6
KENTUCKY,1/16/1972,1/22/1972,15
KENTUCKY,1/23/1972,1/29/1972,12
KENTUCKY,1/30/1972,2/5/1972,4
KENTUCKY,2/6/1972,2/12/1972,11
KENTUCKY,2/13/1972,2/19/1972,7
KENTUCKY,2/20/1972,2/26/1972,4
KENTUCKY,2/27/1972,3/4/1972,16
KENTUCKY,3/5/1972,3/11/1972,14
KENTUCKY,3/19/1972,3/25/1972,265
KENTUCKY,3/26/1972,4/1/1972,23
KENTUCKY,4/2/1972,4/8/1972,6
KENTUCKY,4/16/1972,4/22/1972,4
KENTUCKY,4/23/1972,4/29/1972,8
KENTUCKY,4/30/1972,5/6/1972,4
KENTUCKY,5/7/1972,5/13/1972,10
KENTUCKY,5/21/1972,5/27/1972,4
KENTUCKY,5/28/1972,6/3/1972,5
KENTUCKY,6/4/1972,6/10/1972,3
KENTUCKY,6/11/1972,6/17/1972,4
KENTUCKY,6/18/1972,6/24/1972,13
KENTUCKY,6/25/1972,7/1/1972,1
KENTUCKY,7/2/1972,7/8/1972,4
KENTUCKY,7/9/1972,7/15/1972,5
KENTUCKY,7/16/1972,7/22/1972,7
KENTUCKY,7/23/1972,7/29/1972,4
KENTUCKY,8/6/1972,8/12/1972,1
KENTUCKY,9/10/1972,9/16/1972,1
KENTUCKY,9/17/1972,9/23/1972,1
KENTUCKY,10/1/1972,10/7/1972,2
KENTUCKY,10/8/1972,10/14/1972,1
KENTUCKY,10/15/1972,10/21/1972,9
KENTUCKY,11/5/1972,11/11/1972,3
KENTUCKY,11/19/1972,11/25/1972,1
KENTUCKY,12/3/1972,12/9/1972,1
KENTUCKY,12/10/1972,12/16/1972,3
KENTUCKY,12/17/1972,12/23/1972,1
KENTUCKY,12/31/1972,1/6/1973,1
KENTUCKY,1/7/1973,1/13/1973,1
KENTUCKY,1/14/1973,1/20/1973,8
KENTUCKY,1/21/1973,1/27/1973,2
KENTUCKY,1/28/1973,2/3/1973,3
KENTUCKY,2/4/1973,2/10/1973,5
KENTUCKY,2/18/1973,2/24/1973,4
KENTUCKY,2/25/1973,3/3/1973,8
KENTUCKY,3/4/1973,3/10/1973,11
KENTUCKY,3/11/1973,3/17/1973,9
KENTUCKY,3/25/1973,3/31/1973,21
KENTUCKY,4/1/1973,4/7/1973,128
KENTUCKY,4/8/1973,4/14/1973,69
KENTUCKY,4/15/1973,4/21/1973,32
KENTUCKY,4/22/1973,4/28/1973,13
KENTUCKY,4/29/1973,5/5/1973,1
KENTUCKY,5/6/1973,5/12/1973,17
KENTUCKY,5/13/1973,5/19/1973,4
KENTUCKY,5/20/1973,5/26/1973,11
KENTUCKY,5/27/1973,6/2/1973,2
KENTUCKY,6/10/1973,6/16/1973,7
KENTUCKY,6/17/1973,6/23/1973,2
KENTUCKY,6/24/1973,6/30/1973,1
KENTUCKY,7/1/1973,7/7/1973,1
KENTUCKY,7/22/1973,7/28/1973,2
KENTUCKY,8/5/1973,8/11/1973,1
KENTUCKY,8/12/1973,8/18/1973,2
KENTUCKY,8/19/1973,8/25/1973,1
KENTUCKY,9/23/1973,9/29/1973,1
KENTUCKY,9/30/1973,10/6/1973,3
KENTUCKY,10/7/1973,10/13/1973,2
KENTUCKY,10/14/1973,10/20/1973,2
KENTUCKY,10/21/1973,10/27/1973,1
KENTUCKY,10/28/1973,11/3/1973,2
KENTUCKY,11/4/1973,11/10/1973,11
KENTUCKY,11/18/1973,11/24/1973,1
KENTUCKY,12/2/1973,12/8/1973,4
KENTUCKY,12/9/1973,12/15/1973,5
KENTUCKY,12/16/1973,12/22/1973,1
KENTUCKY,12/30/1973,1/5/1974,2
KENTUCKY,1/13/1974,1/19/1974,3
KENTUCKY,1/20/1974,1/26/1974,2
KENTUCKY,2/3/1974,2/9/1974,4
KENTUCKY,2/10/1974,2/16/1974,5
KENTUCKY,2/17/1974,2/23/1974,1
KENTUCKY,2/24/1974,3/2/1974,5
KENTUCKY,3/3/1974,3/9/1974,4
KENTUCKY,3/10/1974,3/16/1974,7
KENTUCKY,3/17/1974,3/23/1974,3
KENTUCKY,3/24/1974,3/30/1974,1
KENTUCKY,4/7/1974,4/13/1974,7
KENTUCKY,4/14/1974,4/20/1974,2
KENTUCKY,4/21/1974,4/27/1974,6
KENTUCKY,4/28/1974,5/4/1974,7
KENTUCKY,5/12/1974,5/18/1974,2
KENTUCKY,5/19/1974,5/25/1974,12
KENTUCKY,6/9/1974,6/15/1974,6
KENTUCKY,6/16/1974,6/22/1974,3
KENTUCKY,6/23/1974,6/29/1974,6
KENTUCKY,7/7/1974,7/13/1974,3
KENTUCKY,7/14/1974,7/20/1974,4
KENTUCKY,7/21/1974,7/27/1974,6
KENTUCKY,7/28/1974,8/3/1974,8
KENTUCKY,8/4/1974,8/10/1974,7
KENTUCKY,8/11/1974,8/17/1974,1
KENTUCKY,8/18/1974,8/24/1974,1
KENTUCKY,8/25/1974,8/31/1974,5
KENTUCKY,9/1/1974,9/7/1974,4
KENTUCKY,9/22/1974,9/28/1974,3
KENTUCKY,9/29/1974,10/5/1974,3
KENTUCKY,10/6/1974,10/12/1974,17
KENTUCKY,10/20/1974,10/26/1974,2
KENTUCKY,10/27/1974,11/2/1974,9
KENTUCKY,11/3/1974,11/9/1974,3
KENTUCKY,11/10/1974,11/16/1974,2
KENTUCKY,11/24/1974,11/30/1974,2
KENTUCKY,1/5/1975,1/11/1975,7
KENTUCKY,1/12/1975,1/18/1975,3
KENTUCKY,1/19/1975,1/25/1975,2
KENTUCKY,1/26/1975,2/1/1975,3
KENTUCKY,2/2/1975,2/8/1975,2
KENTUCKY,2/9/1975,2/15/1975,3
KENTUCKY,2/23/1975,3/1/1975,5
KENTUCKY,3/2/1975,3/8/1975,4
KENTUCKY,3/9/1975,3/15/1975,3
KENTUCKY,3/16/1975,3/22/1975,19
KENTUCKY,3/23/1975,3/29/1975,4
KENTUCKY,4/6/1975,4/12/1975,2
KENTUCKY,4/13/1975,4/19/1975,3
KENTUCKY,4/20/1975,4/26/1975,6
KENTUCKY,4/27/1975,5/3/1975,1
KENTUCKY,5/4/1975,5/10/1975,2
KENTUCKY,5/18/1975,5/24/1975,6
KENTUCKY,5/25/1975,5/31/1975,1
KENTUCKY,6/1/1975,6/7/1975,1
KENTUCKY,6/8/1975,6/14/1975,3
KENTUCKY,6/15/1975,6/21/1975,1
KENTUCKY,7/20/1975,7/26/1975,2
KENTUCKY,9/14/1975,9/20/1975,2
KENTUCKY,9/28/1975,10/4/1975,7
KENTUCKY,10/19/1975,10/25/1975,2
KENTUCKY,11/2/1975,11/8/1975,1
KENTUCKY,11/9/1975,11/15/1975,19
KENTUCKY,11/16/1975,11/22/1975,3
KENTUCKY,11/30/1975,12/6/1975,33
KENTUCKY,12/7/1975,12/13/1975,5
KENTUCKY,12/14/1975,12/20/1975,3
KENTUCKY,1/4/1976,1/10/1976,53
KENTUCKY,1/18/1976,1/24/1976,13
KENTUCKY,1/25/1976,1/31/1976,31
KENTUCKY,2/1/1976,2/7/1976,9
KENTUCKY,2/8/1976,2/14/1976,11
KENTUCKY,2/15/1976,2/21/1976,1
KENTUCKY,2/22/1976,2/28/1976,9
KENTUCKY,3/7/1976,3/13/1976,33
KENTUCKY,3/14/1976,3/20/1976,61
KENTUCKY,3/21/1976,3/27/1976,50
KENTUCKY,3/28/1976,4/3/1976,14
KENTUCKY,4/4/1976,4/10/1976,32
KENTUCKY,4/11/1976,4/17/1976,18
KENTUCKY,4/18/1976,4/24/1976,24
KENTUCKY,4/25/1976,5/1/1976,49
KENTUCKY,5/2/1976,5/8/1976,40
KENTUCKY,5/9/1976,5/15/1976,48
KENTUCKY,5/16/1976,5/22/1976,9
KENTUCKY,5/23/1976,5/29/1976,27
KENTUCKY,5/30/1976,6/5/1976,92
KENTUCKY,6/6/1976,6/12/1976,33
KENTUCKY,6/13/1976,6/19/1976,29
KENTUCKY,6/20/1976,6/26/1976,17
KENTUCKY,6/27/1976,7/3/1976,3
KENTUCKY,7/4/1976,7/10/1976,5
KENTUCKY,7/11/1976,7/17/1976,6
KENTUCKY,7/18/1976,7/24/1976,14
KENTUCKY,7/25/1976,7/31/1976,3
KENTUCKY,8/1/1976,8/7/1976,3
KENTUCKY,8/8/1976,8/14/1976,4
KENTUCKY,8/15/1976,8/21/1976,5
KENTUCKY,8/29/1976,9/4/1976,1
KENTUCKY,9/5/1976,9/11/1976,1
KENTUCKY,9/12/1976,9/18/1976,2
KENTUCKY,9/19/1976,9/25/1976,1
KENTUCKY,9/26/1976,10/2/1976,2
KENTUCKY,10/3/1976,10/9/1976,1
KENTUCKY,11/7/1976,11/13/1976,1
KENTUCKY,11/14/1976,11/20/1976,1
KENTUCKY,11/28/1976,12/4/1976,4
KENTUCKY,12/12/1976,12/18/1976,2
KENTUCKY,1/9/1977,1/15/1977,3
KENTUCKY,1/16/1977,1/22/1977,2
KENTUCKY,1/23/1977,1/29/1977,14
KENTUCKY,1/30/1977,2/5/1977,31
KENTUCKY,2/13/1977,2/19/1977,1
KENTUCKY,2/20/1977,2/26/1977,23
KENTUCKY,2/27/1977,3/5/1977,1
KENTUCKY,3/6/1977,3/12/1977,4
KENTUCKY,3/13/1977,3/19/1977,1
KENTUCKY,3/20/1977,3/26/1977,7
KENTUCKY,3/27/1977,4/2/1977,8
KENTUCKY,4/3/1977,4/9/1977,13
KENTUCKY,4/10/1977,4/16/1977,10
KENTUCKY,4/17/1977,4/23/1977,48
KENTUCKY,4/24/1977,4/30/1977,7
KENTUCKY,5/1/1977,5/7/1977,245
KENTUCKY,5/8/1977,5/14/1977,41
KENTUCKY,5/15/1977,5/21/1977,204
KENTUCKY,5/22/1977,5/28/1977,256
KENTUCKY,5/29/1977,6/4/1977,7
KENTUCKY,6/5/1977,6/11/1977,59
KENTUCKY,6/12/1977,6/18/1977,33
KENTUCKY,6/19/1977,6/25/1977,44
KENTUCKY,6/26/1977,7/2/1977,41
KENTUCKY,7/3/1977,7/9/1977,35
KENTUCKY,7/10/1977,7/16/1977,13
KENTUCKY,7/17/1977,7/23/1977,2
KENTUCKY,7/24/1977,7/30/1977,4
KENTUCKY,7/31/1977,8/6/1977,13
KENTUCKY,8/7/1977,8/13/1977,2
KENTUCKY,8/14/1977,8/20/1977,4
KENTUCKY,8/21/1977,8/27/1977,3
KENTUCKY,8/28/1977,9/3/1977,5
KENTUCKY,9/4/1977,9/10/1977,1
KENTUCKY,9/18/1977,9/24/1977,1
KENTUCKY,9/25/1977,10/1/1977,1
KENTUCKY,10/16/1977,10/22/1977,1
KENTUCKY,12/11/1977,12/17/1977,2
KENTUCKY,12/25/1977,12/31/1977,7
KENTUCKY,1/1/1978,1/7/1978,16
KENTUCKY,1/8/1978,1/14/1978,2
KENTUCKY,1/15/1978,1/21/1978,3
KENTUCKY,1/22/1978,1/28/1978,4
KENTUCKY,1/29/1978,2/4/1978,1
KENTUCKY,2/5/1978,2/11/1978,2
KENTUCKY,2/12/1978,2/18/1978,4
KENTUCKY,2/19/1978,2/25/1978,1
KENTUCKY,2/26/1978,3/4/1978,8
KENTUCKY,3/5/1978,3/11/1978,4
KENTUCKY,3/19/1978,3/25/1978,5
KENTUCKY,3/26/1978,4/1/1978,2
KENTUCKY,4/2/1978,4/8/1978,4
KENTUCKY,4/9/1978,4/15/1978,1
KENTUCKY,4/16/1978,4/22/1978,1
KENTUCKY,4/23/1978,4/29/1978,4
